Mon Sep 19 ,3-3!つぎ！つぎ！ #bs2016 #NPB #オリックス #バファローズ #バファローズポンタ https://t.co/ZujZuQkKHu,http://pbs.twimg.com/media/CstVv4TUsAAllUw.jpg
Mon Sep 19 ,＼ふぁいと！！／　だバファローズ！ #bs2016 #NPB #オリックス #バファローズ #バファローズポンタ https://t.co/uNapHgBjGO,http://pbs.twimg.com/media/CssQ7s6UIAAvWFr.jpg
Sun Sep 18 ,5-8・・・ #bs2016 #NPB #オリックス #バファローズ #バファローズポンタ https://t.co/25SSZquJlf,http://pbs.twimg.com/media/CsnzUFRUkAADImw.jpg
Sun Sep 18 ,プレイボールだ！いそげーっ！ #bs2016 #NPB #オリックス #バファローズ #バファローズポンタ https://t.co/LsUG8HsH6s,http://pbs.twimg.com/media/CsnHWG_VUAASzFK.jpg
Sat Sep 17 ,3-6・・・ #bs2016 #NPB #オリックス #バファローズ #バファローズポンタ https://t.co/qPJPPZNYKM,http://pbs.twimg.com/media/Csjle4nVUAAK9_3.jpg
Sat Sep 17 ,おっ　と　と・・ #bs2016 #NPB #オリックス #バファローズ #バファローズポンタ https://t.co/glKqc7cp8K,http://pbs.twimg.com/media/Csi0r_CUsAAhJLz.jpg
Thu Sep 15 ,5-1!おりほぅ！！イェーイ！！ #bs2016 #NPB #オリックス #バファローズ #バファローズポンタ https://t.co/i6e3guPdax,http://pbs.twimg.com/media/CsZHTBhUMAADFhk.jpg
Thu Sep 15 ,応援しちゃうYo！勝っちゃえYo！ #bs2016 #NPB #オリックス #バファローズ #バファローズポンタ https://t.co/AMHL6WyWTl,http://pbs.twimg.com/media/CsYhg1hVYAAecyi.jpg
Wed Sep 14 ,11-1!おりほー・・・！！ #bs2016 #NPB #オリックス #バファローズ #バファローズポンタ https://t.co/NWtQtVTNo0,http://pbs.twimg.com/media/CsUJYhFUMAAnQcp.jpg
Wed Sep 14 ,（がんばれ・・・・・・・・・！バファローズ・・・・・・・・・！） #bs2016 #NPB #オリックス #バファローズ #バファローズポンタ https://t.co/KqNkdjRGA0,http://pbs.twimg.com/media/CsTX66CUkAAEnS9.jpg
Tue Sep 13 ,2-4・・・ #bs2016 #NPB #オリックス #バファローズ #バファローズポンタ https://t.co/SbBtRON6dA,http://pbs.twimg.com/media/CsO6THvVUAA2ru7.jpg
Tue Sep 13 ,勝て・・・・・勝て・・・・・・・・・・勝ってください・・・！ #bs2016 #NPB #オリックス #バファローズ #バファローズポンタ https://t.co/nlDuZ170X7,http://pbs.twimg.com/media/CsOOVG-VIAE3upz.jpg
Mon Sep 12 ,2-11・・・ #bs2016 #NPB #オリックス #バファローズ #バファローズポンタ https://t.co/9RwA9r9nPB,http://pbs.twimg.com/tweet_video_thumb/CsJ4QfaUAAA99a1.jpg
